num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333089,0.164871,0.032762,0.132109
1,0.333089,0.258148,0.129595,0.128553
2,0.333089,0.215705,0.130078,0.085627
3,0.333089,0.250479,0.122854,0.127625
4,0.333089,0.241682,0.126323,0.115359
5,0.333089,0.269188,0.137317,0.131871
6,0.333089,0.233168,0.125745,0.107423
7,0.333089,0.253936,0.145421,0.108515
8,0.333089,0.231367,0.145469,0.085898
9,0.333089,0.22782,0.08718,0.14064
10,0.333089,0.273984,0.139392,0.134592
11,0.333089,0.229919,0.123699,0.10622
12,0.333089,0.261953,0.144838,0.117115
13,0.333089,0.259614,0.135178,0.124436
14,0.333089,0.257443,0.130936,0.126507
15,0.333089,0.234011,0.131983,0.102028
16,0.333089,0.24383,0.132756,0.111074
17,0.333089,0.253085,0.133466,0.119619
18,0.333089,0.262074,0.140937,0.121137
19,0.333089,0.243857,0.136448,0.107409
