num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333089,0.129187,0.033371,0.095816
1,0.333089,0.123752,0.029931,0.093821
2,0.333089,0.122649,0.029491,0.093158
3,0.333089,0.123111,0.029546,0.093565
4,0.333089,0.123261,0.029934,0.093327
5,0.333089,0.122905,0.029526,0.093379
6,0.333089,0.122538,0.029465,0.093073
7,0.333089,0.123245,0.029427,0.093818
8,0.333089,0.12284,0.029591,0.093249
9,0.333089,0.123633,0.029481,0.094152
10,0.333089,0.122818,0.029452,0.093366
11,0.333089,0.12296,0.029473,0.093487
12,0.333089,0.122933,0.029454,0.093479
13,0.333089,0.123268,0.02952,0.093748
14,0.333089,0.122798,0.029456,0.093342
15,0.333089,0.123199,0.029453,0.093746
16,0.333089,0.122947,0.029468,0.093479
17,0.333089,0.123193,0.029422,0.093771
18,0.333089,0.122791,0.029596,0.093195
19,0.333089,0.123468,0.029592,0.093876
